Student_ID,Gender,Age,City,College_Tier,Branch,Graduation_Year,Tenth_Percentage,Twelfth_Percentage,Diploma_Percentage,CGPA,Backlogs,Internship_Experience,Internship_Duration_Months,Projects_Count,Innovative_Project,Technical_Courses_Count,Primary_Skill,Secondary_Skill,SQL_Skill_Level,PowerBI_Skill_Level,Python_Skill_Level,Communication_Score,Aptitude_Score,Coding_Score,English_Score,Attendance_Percentage,Placement_Training,Mock_Interview_Score,Applied_Companies,Shortlisted_Companies,Interview_Rounds_Attended,Placement_Status,Company_Tier,Job_Role,Package_LPA,Placement_Channel,Offer_Date
STU20261938,Female,23,Faridabad,Tier 3,Civil,2025,62.5,57.2,84.6,5.57,1,No,0,3,No,3,Tableau,C++,None,None,Beginner,57.6,46.4,64.1,57.3,68.9,No,63.2,18,1,1,Not Placed,,,,,
STU20261939,Male,21,Bengaluru,Tier 3,Information Technology,2026,87.0,87.0,,8.53,2,No,0,3,No,5,C++,Java,Advanced,Intermediate,Advanced,65.5,71.3,93.1,75.1,82.0,No,58.2,14,2,0,Not Placed,,,,,
STU20261940,Male,23,Noida,Tier 3,Electrical,2026,61.8,60.5,,5.31,1,No,0,3,Yes,4,Java,C++,None,Beginner,Intermediate,70.4,42.6,63.8,59.4,80.1,Yes,86.8,18,1,0,Not Placed,,,,,
STU20261941,Female,20,Lucknow,Tier 1,Electrical,2025,69.6,59.9,,6.66,2,No,0,3,No,2,Power BI,Python,Beginner,Beginner,Beginner,55.1,20,39.2,59.4,78.1,No,60.8,13,1,0,Not Placed,,,,,
STU20261942,Female,20,Ghaziabad,Tier 3,Electrical,2026,84.5,71.7,,6.61,0,Yes,2,2,No,4,Excel,Java,None,Beginner,Beginner,67.1,29.9,48.4,58.7,78.2,No,44.1,16,1,0,Not Placed,,,,,
STU20261943,Female,21,Noida,Tier 2,Computer Science,2026,87.8,88.4,,9.39,0,Yes,4,3,No,3,Java,Python,Advanced,Advanced,Advanced,56.0,62.6,79.6,53.8,78.5,Yes,52.6,20,12,5,Placed,Tier 3,Data Analyst,5.06,Off Campus,2026-05-24
STU20261944,Male,21,Faridabad,Tier 1,AI & ML,2025,75.6,80.3,,7.98,2,Yes,1,5,Yes,2,Power BI,Cloud Basics,Intermediate,Advanced,Advanced,84.1,33.1,42.0,82.9,72.0,No,64.2,11,3,3,Placed,Tier 3,Product Analyst Intern,5.21,Campus Drive,2026-02-17
STU20261945,Male,21,Ghaziabad,Tier 1,Information Technology,2024,89.5,87.0,73.5,9.29,2,No,0,2,No,2,Python,Cloud Basics,Advanced,Intermediate,Advanced,81.1,85.9,98,64.3,89.9,No,91.0,5,4,3,Placed,Tier 2,Software Engineer,7.2,Campus Drive,2026-06-17
STU20261946,Male,22,Bengaluru,Tier 1,Electronics,2026,83.7,82.7,,8.41,0,No,0,1,Yes,5,SQL,Machine Learning,Advanced,Advanced,Advanced,62.8,57.2,88.2,43.4,72.4,No,51.8,1,0,4,Placed,Tier 3,Business Analyst,5.37,Campus Drive,2026-06-27
STU20261947,Female,21,Dehradun,Tier 1,Computer Science,2026,89.0,74.8,,7.26,0,Yes,4,3,No,3,Java,Machine Learning,Intermediate,Beginner,Intermediate,64.7,70.8,79.4,74.1,74.0,No,76.8,5,3,4,Placed,Tier 2,Frontend Developer,6.14,Referral,2026-04-08
STU20261948,Male,23,Delhi,Tier 1,Electronics,2026,82.7,98,66.1,9.8,0,Yes,6,5,No,2,Python,SQL,Advanced,Advanced,Advanced,84.4,76.2,71.7,58.4,99,Yes,69.9,10,8,5,Placed,Tier 2,Support Engineer,6.7,Campus Drive,2026-04-03
STU20261949,Male,21,Delhi,Tier 2,Mechanical,2025,69.9,66.2,,7.03,3,Yes,1,4,No,1,Excel,C++,Intermediate,Beginner,Beginner,72.8,52.7,48.4,47.8,79.0,No,54.9,12,1,3,Placed,Tier 3,Business Analyst,4.09,Campus Drive,2026-01-09
STU20261950,Male,23,Hyderabad,Tier 2,Information Technology,2026,81.1,87.9,,9.8,0,Yes,1,4,Yes,3,C++,Cloud Basics,Advanced,Advanced,Advanced,65.8,84.2,96.4,61.1,95.0,Yes,89.5,12,10,3,Placed,Tier 2,Backend Developer,6.67,Referral,2026-02-21
STU20261951,Male,20,Dehradun,Tier 3,Electronics,2025,73.7,72.3,,7.65,0,Yes,3,5,Yes,3,SQL,Machine Learning,Advanced,Beginner,Intermediate,76.0,77.8,77.7,59.0,88.0,Yes,74.5,15,8,4,Placed,Tier 3,Business Analyst,4.15,Campus Drive,2026-04-10
STU20261952,Female,22,Jaipur,Tier 2,Computer Science,2024,90.6,89.8,,7.72,1,No,0,2,Yes,2,Cloud Basics,Java,Intermediate,Advanced,Advanced,80.3,43.9,67.7,67.2,79.3,No,75.0,21,10,1,Not Placed,,,,,
STU20261953,Male,22,Jaipur,Tier 2,Electronics,2026,80.0,77.0,,8.19,0,Yes,3,4,Yes,3,Power BI,Java,Advanced,Advanced,Advanced,50.5,68.3,84.3,66.4,86.3,Yes,51.4,12,9,2,Placed,Tier 3,Backend Developer,4.53,Campus Drive,2026-02-26
STU20261954,Female,21,Delhi,Tier 3,Civil,2025,64.4,66.3,81.7,7.32,0,Yes,1,2,No,3,Excel,Python,Advanced,Beginner,Intermediate,85.8,54.9,52.2,60.3,68.0,Yes,79.3,8,4,1,Not Placed,,,,,
STU20261955,Male,21,Lucknow,Tier 2,Computer Science,2025,77.0,89.4,80.8,9.21,0,Yes,4,3,No,4,Python,Cloud Basics,Advanced,Advanced,Advanced,66.1,54.9,98,55.0,85.2,Yes,64.7,14,10,4,Placed,Tier 3,Frontend Developer,5.13,Referral,2026-05-24
STU20261956,Female,20,Dehradun,Tier 3,Information Technology,2026,62.3,65.2,,6.78,2,No,0,3,No,1,Tableau,SQL,Intermediate,Beginner,Beginner,71.7,62.8,50.7,62.1,77.5,No,57.8,17,2,0,Not Placed,,,,,
STU20261957,Male,22,Noida,Tier 2,Computer Science,2025,74.6,75.4,,7.7,0,No,0,5,No,4,Java,SQL,Advanced,Advanced,Advanced,83.4,59.4,58.8,58.5,72.8,Yes,76.5,8,4,4,Placed,Tier 3,Software Engineer,5.41,Referral,2026-05-12
STU20261958,Female,21,Gurugram,Tier 2,Information Technology,2025,79.0,88.3,,8.04,0,No,0,4,No,4,Tableau,Excel,Advanced,Advanced,Advanced,66.8,82.3,90.8,87.5,81.2,Yes,79.5,11,8,5,Placed,Tier 3,Business Analyst,5.3,Referral,2026-05-08
STU20261959,Male,21,Gurugram,Tier 2,Information Technology,2026,65.0,51.9,,5.0,0,No,0,2,No,3,Python,Power BI,None,None,None,77.0,59.3,88.6,50.6,81.4,No,79.1,17,3,0,Not Placed,,,,,
STU20261960,Female,20,Delhi,Tier 1,Information Technology,2025,67.5,49.0,,5.0,0,No,0,2,Yes,2,Java,Machine Learning,None,None,None,66.8,38.0,67.7,56.9,57.9,Yes,73.6,15,8,0,Not Placed,,,,,
STU20261961,Male,21,Ghaziabad,Tier 1,Computer Science,2026,85.2,77.3,62.2,8.78,0,Yes,3,4,Yes,2,Java,Tableau,Intermediate,Advanced,Advanced,82.5,82.9,71.4,67.7,68.4,Yes,71.6,4,3,5,Placed,Tier 2,Software Engineer,7.82,Campus Drive,2026-01-27
STU20261962,Male,21,Lucknow,Tier 2,Electronics,2026,67.1,54.2,60.0,5.0,0,No,0,0,Yes,1,Cloud Basics,SQL,None,None,None,80.0,45.4,75.0,89.4,61.0,No,64.7,13,2,2,Not Placed,,,,,
STU20261963,Male,21,Bengaluru,Tier 2,Computer Science,2025,71.2,80.1,,9.05,3,No,0,3,No,1,C++,Tableau,Advanced,Intermediate,Advanced,86.8,82.2,71.2,58.9,71.4,No,90.1,16,6,4,Placed,Tier 2,Software Engineer,5.69,Campus Drive,2026-04-08
STU20261964,Female,21,Delhi,Tier 2,AI & ML,2026,69.9,88.2,,9.51,1,No,0,4,No,2,Machine Learning,Excel,Advanced,Advanced,Advanced,73.2,64.8,81.9,66.8,85.1,No,50.4,14,8,3,Placed,Tier 2,Frontend Developer,5.97,Campus Drive,2026-02-08
STU20261965,Male,21,Noida,Tier 1,Electronics,2026,76.1,81.8,,9.02,0,No,0,4,Yes,2,SQL,Java,Advanced,Advanced,Advanced,68.3,43.9,75.8,62.0,83.7,Yes,76.3,13,9,1,Not Placed,,,,,
STU20261966,Male,23,Faridabad,Tier 3,Information Technology,2025,81.1,78.9,,7.21,0,No,0,2,No,1,SQL,Python,Advanced,Beginner,Advanced,54.6,63.4,98,81.7,83.0,Yes,71.2,14,4,2,Placed,Tier 3,Frontend Developer,5.12,Off Campus,2026-04-18
STU20261967,Male,22,Gurugram,Tier 3,Electronics,2025,89.1,91.6,,7.61,0,No,0,3,No,3,C++,Tableau,Intermediate,Intermediate,Advanced,61.8,46.9,79.9,67.9,78.1,Yes,41.7,12,4,2,Not Placed,,,,,
STU20261968,Male,22,Noida,Tier 2,Civil,2024,70.2,75.6,,7.37,1,No,0,3,No,1,Java,Machine Learning,Intermediate,Intermediate,Intermediate,78.7,70.5,47.5,73.0,90.2,No,55.1,11,5,0,Not Placed,,,,,
STU20261969,Female,22,Gurugram,Tier 2,Computer Science,2025,83.4,98,,8.9,0,Yes,6,4,No,4,C++,Excel,Advanced,Advanced,Advanced,84.5,75.8,98,61.6,90.5,Yes,47.6,15,13,1,Not Placed,,,,,
STU20261970,Male,22,Hyderabad,Tier 2,Electrical,2025,73.9,66.5,,7.35,0,No,0,1,No,0,Cloud Basics,Excel,Beginner,Intermediate,None,60.0,91.8,98,65.4,77.5,No,62.1,8,3,3,Not Placed,,,,,
STU20261971,Male,23,Jaipur,Tier 2,Electronics,2024,76.3,66.9,,7.4,0,Yes,2,0,No,2,SQL,Java,Advanced,Advanced,None,50.1,53.3,65.4,62.0,79.4,No,51.4,15,2,3,Placed,Tier 3,Software Engineer,4.21,Off Campus,2026-02-18
STU20261972,Female,22,Noida,Tier 3,Data Science,2024,80.1,75.7,,6.93,0,No,0,2,No,3,Machine Learning,Power BI,Beginner,Intermediate,Intermediate,71.2,49.1,89.0,57.5,78.1,No,61.0,13,5,0,Not Placed,,,,,
STU20261973,Female,22,Delhi,Tier 2,AI & ML,2024,84.8,72.5,77.1,6.43,1,No,0,0,No,0,Java,SQL,None,None,None,68.2,43.6,72.4,77.4,75.5,No,62.2,11,2,2,Not Placed,,,,,
STU20261974,Female,21,Delhi,Tier 3,Data Science,2024,78.9,64.9,,6.08,3,No,0,2,No,3,Java,Python,Beginner,Intermediate,Intermediate,65.2,48.9,68.3,63.5,75.9,No,46.1,23,1,2,Not Placed,,,,,
STU20261975,Male,23,Jaipur,Tier 3,AI & ML,2026,69.3,70.5,67.3,6.95,4,Yes,2,2,No,1,Power BI,Excel,Beginner,Advanced,None,55.8,62.4,61.3,77.4,61.7,No,42.1,7,0,1,Not Placed,,,,,
STU20261976,Male,21,Delhi,Tier 1,Data Science,2026,80.1,50.4,,5.79,0,No,0,0,No,1,SQL,C++,Intermediate,None,None,43.7,66.0,61.6,55.6,58.6,Yes,71.4,13,1,0,Not Placed,,,,,
STU20261977,Female,22,Pune,Tier 1,AI & ML,2026,93.2,98,,9.8,1,No,0,2,No,2,Tableau,Excel,Advanced,Advanced,Advanced,66.4,41.2,84.6,66.0,79.3,Yes,75.6,7,6,4,Placed,Tier 2,Data Analyst,5.98,Off Campus,2026-01-26
STU20261978,Male,20,Mumbai,Tier 3,Mechanical,2026,89.3,81.1,,8.2,2,No,0,3,No,4,Python,Cloud Basics,Intermediate,Intermediate,Advanced,73.6,46.2,74.2,45.1,82.1,No,52.4,15,1,2,Not Placed,,,,,
STU20261979,Male,23,Dehradun,Tier 2,Electronics,2025,58.8,63.8,,5.0,0,No,0,0,No,1,Python,Java,None,None,None,48.3,70.3,53.2,62.8,71.4,Yes,42.3,17,4,1,Not Placed,,,,,
STU20261980,Female,22,Bengaluru,Tier 2,Electrical,2026,90.4,98,,9.43,1,Yes,3,4,No,1,Python,Tableau,Advanced,Advanced,Advanced,77.5,64.7,40.0,71.1,87.5,Yes,93.9,19,13,0,Not Placed,,,,,
STU20261981,Female,22,Jaipur,Tier 2,Mechanical,2026,65.7,64.4,,7.12,0,No,0,3,No,1,Excel,Machine Learning,None,None,Beginner,66.3,66.4,75.7,56.5,76.4,Yes,53.0,14,3,1,Not Placed,,,,,
STU20261982,Female,22,Ghaziabad,Tier 3,Computer Science,2026,89.7,76.7,,6.66,0,No,0,2,No,4,Java,C++,Beginner,Intermediate,Intermediate,69.8,53.3,81.5,69.3,76.1,No,50.4,24,2,1,Not Placed,,,,,
STU20261983,Male,24,Noida,Tier 3,Civil,2026,85.9,92.5,,8.78,0,No,0,4,No,4,Java,Cloud Basics,Advanced,Advanced,Advanced,80.3,61.7,98,90.9,87.5,Yes,68.3,17,9,0,Not Placed,,,,,
STU20261984,Female,21,Chandigarh,Tier 3,Civil,2025,92.1,93.5,,9.4,1,No,0,1,No,2,Machine Learning,Cloud Basics,Advanced,Intermediate,Advanced,64.7,78.3,82.7,57.1,82.0,No,83.4,9,4,4,Placed,Tier 3,Data Engineer Intern,4.26,Off Campus,2026-02-11
STU20261985,Female,21,Noida,Tier 2,Mechanical,2026,82.0,79.1,,6.98,0,No,0,1,No,2,Python,Cloud Basics,None,Intermediate,Intermediate,53.2,48.0,70.5,39.3,72.0,No,65.5,18,1,1,Not Placed,,,,,
STU20261986,Male,20,Ghaziabad,Tier 2,Information Technology,2026,93.0,93.6,,9.8,0,Yes,3,5,Yes,4,Excel,Python,Advanced,Advanced,Advanced,95.5,67.8,98,67.0,92.0,No,77.6,8,7,5,Placed,Tier 2,Product Analyst Intern,7.49,Referral,2026-06-07
STU20261987,Female,21,Pune,Tier 2,Mechanical,2026,79.9,98,,9.8,0,Yes,6,5,Yes,1,Java,SQL,Advanced,Advanced,Advanced,50.8,41.1,61.2,54.5,98.4,No,56.2,8,5,0,Not Placed,,,,,
STU20261988,Female,20,Gurugram,Tier 3,Information Technology,2026,80.7,77.7,,8.05,0,No,0,2,No,2,C++,Power BI,Beginner,Advanced,Intermediate,61.9,85.4,64.0,70.5,88.1,No,52.8,10,2,1,Not Placed,,,,,
STU20261989,Male,22,Delhi,Tier 3,Mechanical,2024,71.2,71.6,,6.53,2,Yes,3,0,No,3,Python,Tableau,Intermediate,None,Beginner,48.7,43.8,72.5,58.8,66.9,No,57.3,15,1,1,Not Placed,,,,,
STU20261990,Female,23,Ghaziabad,Tier 3,Computer Science,2026,57.5,49.9,,5.0,1,No,0,2,No,0,Excel,Cloud Basics,None,None,Beginner,84.0,69.3,58.2,86.5,51.0,No,52.5,18,1,1,Not Placed,,,,,
STU20261991,Male,21,Noida,Tier 3,Electrical,2025,79.3,87.7,,7.89,0,No,0,2,No,1,Java,Cloud Basics,Beginner,Beginner,Intermediate,67.6,53.5,57.1,53.6,88.2,Yes,70.7,12,1,0,Not Placed,,,,,
STU20261992,Female,21,Gurugram,Tier 3,Information Technology,2026,82.5,73.6,,7.35,0,No,0,4,Yes,2,C++,Python,Beginner,Advanced,Advanced,57.4,51.4,61.1,75.5,60.0,No,70.9,20,3,0,Not Placed,,,,,
STU20261993,Female,21,Gurugram,Tier 2,Mechanical,2026,74.8,74.9,,8.22,0,No,0,3,Yes,3,Python,Cloud Basics,Advanced,Advanced,Advanced,57.5,39.7,72.1,41.8,92.8,Yes,73.7,8,4,1,Not Placed,,,,,
STU20261994,Male,21,Faridabad,Tier 3,Information Technology,2025,71.1,73.3,,8.31,2,Yes,3,2,No,5,Tableau,Cloud Basics,Advanced,Advanced,Intermediate,62.1,75.6,33.4,49.2,72.8,No,48.4,14,3,1,Not Placed,,,,,
STU20261995,Female,21,Ghaziabad,Tier 2,Civil,2024,86.9,98,,9.8,0,Yes,1,3,No,0,C++,Power BI,Advanced,Advanced,Advanced,73.5,76.2,41.1,55.3,93.2,No,48.4,16,6,2,Not Placed,,,,,
STU20261996,Female,22,Delhi,Tier 2,AI & ML,2025,79.5,76.7,,8.69,1,Yes,3,5,No,6,Excel,Java,Advanced,Advanced,Advanced,77.3,41.0,78.1,64.5,87.3,No,39.7,9,5,3,Placed,Tier 2,Data Engineer Intern,6.13,Campus Drive,2026-01-14
STU20261997,Female,21,Pune,Tier 2,Computer Science,2025,70.6,79.5,,8.2,0,No,0,3,No,3,Tableau,C++,Advanced,Intermediate,Advanced,68.5,77.3,98,38.6,89.6,No,66.4,19,10,0,Not Placed,,,,,
STU20261998,Male,22,Noida,Tier 2,Information Technology,2026,80.2,68.8,,7.66,0,No,0,2,Yes,3,Java,Tableau,Intermediate,Advanced,Intermediate,82.3,53.4,80.7,58.5,75.1,Yes,80.7,16,9,2,Not Placed,,,,,
STU20261999,Female,21,Ghaziabad,Tier 2,Computer Science,2024,75.0,66.0,,6.64,0,Yes,3,4,No,3,Java,Tableau,Intermediate,Beginner,Beginner,65.7,76.4,58.4,57.0,86.9,Yes,52.7,11,6,0,Not Placed,,,,,
STU20262000,Female,22,Gurugram,Tier 3,Computer Science,2026,78.6,75.6,,7.73,0,Yes,3,0,Yes,2,Java,Machine Learning,Beginner,Intermediate,Intermediate,83.7,50.9,81.9,67.5,85.4,No,50.7,14,7,4,Placed,Tier 3,Backend Developer,5.44,Referral,2026-06-14
STU20262001,Male,20,Delhi,Tier 2,Mechanical,2026,79.7,60.4,,6.05,1,No,0,2,No,0,Excel,Cloud Basics,None,Beginner,None,70.6,58.5,49.0,60.1,72.3,Yes,41.6,12,1,0,Not Placed,,,,,
STU20262002,Female,22,Delhi,Tier 2,Data Science,2025,80.6,82.9,,9.31,0,No,0,2,No,3,SQL,Java,Advanced,Advanced,Intermediate,47.3,56.6,69.6,57.2,99,Yes,57.3,12,6,5,Placed,Tier 2,Product Analyst Intern,6.48,Off Campus,2026-02-16
STU20262003,Male,23,Delhi,Tier 2,Mechanical,2026,68.6,69.1,73.0,6.89,2,Yes,4,3,Yes,0,Excel,Machine Learning,Intermediate,Intermediate,Intermediate,67.4,58.2,37.2,50.0,54.7,Yes,64.7,11,2,0,Not Placed,,,,,
STU20262004,Female,22,Noida,Tier 1,Data Science,2025,75.5,80.7,,8.67,0,No,0,0,Yes,4,Python,Java,Advanced,Advanced,Advanced,88.8,60.3,94.0,78.9,72.3,No,38.9,11,8,4,Placed,Tier 2,Support Engineer,6.56,Campus Drive,2026-05-21
STU20262005,Male,21,Delhi,Tier 3,Civil,2026,66.4,79.0,55.4,7.39,0,Yes,4,4,No,3,Cloud Basics,C++,Beginner,Intermediate,Intermediate,63.8,59.9,56.8,57.7,80.0,No,79.1,12,4,2,Not Placed,,,,,
STU20262006,Male,21,Lucknow,Tier 2,Electrical,2026,81.9,71.2,,6.24,1,Yes,4,2,No,3,Excel,Cloud Basics,Beginner,Intermediate,None,64.5,43.2,37.7,57.2,65.9,Yes,62.9,14,4,1,Not Placed,,,,,
STU20262007,Male,23,Gurugram,Tier 1,Information Technology,2026,94.1,92.7,,9.8,1,Yes,1,5,Yes,3,Python,Excel,Advanced,Advanced,Advanced,63.2,73.1,78.0,67.3,86.1,Yes,68.9,7,6,2,Placed,Tier 2,Frontend Developer,8.34,Off Campus,2026-05-08
STU20262008,Male,20,Bengaluru,Tier 2,Mechanical,2026,78.2,88.2,,8.95,0,No,0,4,No,4,C++,Python,Advanced,Advanced,Advanced,80.2,59.9,91.8,76.2,99,Yes,75.8,11,8,0,Not Placed,,,,,
STU20262009,Female,21,Ghaziabad,Tier 1,Data Science,2026,94.2,92.9,,9.19,0,No,0,5,No,2,Excel,SQL,Advanced,Advanced,Advanced,75.6,71.7,69.1,74.0,90.7,Yes,78.3,3,3,2,Placed,Tier 2,QA Analyst,7.92,Campus Drive,2026-01-05
STU20262010,Male,22,Bengaluru,Tier 2,Computer Science,2025,83.3,83.2,,9.4,0,Yes,3,3,No,4,Python,Tableau,Advanced,Advanced,Advanced,74.3,74.5,86.8,64.7,65.5,No,85.4,13,9,3,Placed,Tier 2,Backend Developer,6.84,Campus Drive,2026-02-10
STU20262011,Female,21,Noida,Tier 3,Electronics,2025,59.9,61.7,,5.0,2,No,0,1,No,2,SQL,Machine Learning,None,None,None,73.8,41.6,42.8,82.8,58.6,Yes,69.1,25,1,2,Not Placed,,,,,
STU20262012,Female,21,Bengaluru,Tier 2,Information Technology,2026,80.0,86.2,,9.8,0,No,0,4,No,4,SQL,Tableau,Advanced,Advanced,Advanced,49.1,52.8,59.3,62.4,81.8,No,55.4,12,6,0,Not Placed,,,,,
STU20262013,Female,20,Chandigarh,Tier 2,Mechanical,2026,75.9,75.1,,7.02,0,No,0,2,No,1,Cloud Basics,Java,Intermediate,Intermediate,Beginner,72.0,82.3,74.4,87.8,85.3,Yes,82.7,19,6,0,Not Placed,,,,,
STU20262014,Male,21,Noida,Tier 1,Electrical,2026,83.4,81.7,74.2,9.32,0,Yes,1,4,Yes,3,Excel,C++,Advanced,Advanced,Advanced,86.6,83.2,96.0,67.9,87.2,No,75.0,11,9,2,Placed,Tier 2,Product Analyst Intern,8.31,Referral,2026-01-09
STU20262015,Male,21,Noida,Tier 2,Information Technology,2025,90.3,86.6,,8.37,0,No,0,3,No,2,Java,Power BI,Intermediate,Advanced,Intermediate,73.8,54.0,76.8,75.0,81.0,No,62.2,18,9,3,Placed,Tier 3,QA Analyst,5.14,Campus Drive,2026-03-03
STU20262016,Female,21,Mumbai,Tier 1,Information Technology,2025,68.6,68.4,,6.76,1,No,0,2,No,1,C++,Power BI,Beginner,Beginner,Intermediate,59.5,50.3,46.3,65.0,56.9,Yes,56.8,6,0,0,Not Placed,,,,,
STU20262017,Female,20,Noida,Tier 1,Information Technology,2026,77.7,80.1,67.9,8.79,2,Yes,6,4,No,4,Machine Learning,Cloud Basics,Intermediate,Advanced,Advanced,98,60.3,55.1,84.5,71.0,Yes,80.3,3,2,4,Placed,Tier 2,QA Analyst,7.39,Campus Drive,2026-06-02
STU20262018,Female,21,Noida,Tier 2,Computer Science,2026,75.2,76.2,,7.61,3,Yes,2,5,Yes,2,C++,Python,Intermediate,Intermediate,Intermediate,74.2,38.6,67.3,80.4,70.4,Yes,58.4,12,2,5,Placed,Tier 2,Backend Developer,6.22,Campus Drive,2026-04-08
STU20262019,Male,21,Ghaziabad,Tier 2,AI & ML,2025,75.0,65.4,,6.48,0,Yes,1,4,No,1,Excel,Cloud Basics,Intermediate,None,Beginner,71.1,56.1,72.1,66.7,60.9,Yes,54.4,20,6,3,Placed,Tier 3,Data Analyst,4.01,Campus Drive,2026-03-18
STU20262020,Female,21,Dehradun,Tier 3,Information Technology,2026,88.5,98,,9.8,3,Yes,3,5,Yes,1,SQL,Python,Advanced,Advanced,Advanced,74.3,58.2,44.1,52.9,85.0,Yes,74.9,6,2,3,Placed,Tier 2,Business Analyst,6.62,Off Campus,2026-05-13
STU20262021,Male,21,Mumbai,Tier 3,Information Technology,2026,71.9,71.2,,7.89,2,No,0,3,Yes,2,Java,Excel,Advanced,Intermediate,Intermediate,67.8,43.4,60.9,70.3,75.1,Yes,67.9,7,0,0,Not Placed,,,,,
STU20262022,Male,23,Dehradun,Tier 2,Information Technology,2025,85.2,81.3,,8.44,1,No,0,0,No,1,Python,C++,Advanced,Intermediate,Advanced,64.4,83.9,76.8,59.4,69.1,Yes,96.2,17,8,4,Placed,Tier 3,Backend Developer,5.33,Campus Drive,2026-03-28
STU20262023,Female,23,Gurugram,Tier 3,Electrical,2025,76.8,71.4,,7.85,0,No,0,2,No,0,C++,Power BI,Advanced,Intermediate,Beginner,65.2,88.5,46.3,70.7,96.2,No,65.0,21,10,3,Placed,Tier 3,Business Analyst,3.75,Campus Drive,2026-04-01
STU20262024,Male,22,Lucknow,Tier 2,Data Science,2025,84.5,87.5,,9.51,0,No,0,5,Yes,4,SQL,Tableau,Advanced,Advanced,Advanced,42.3,82.3,93.1,54.0,84.2,No,53.1,11,8,3,Placed,Tier 2,Data Engineer Intern,6.09,Off Campus,2026-01-16
STU20262025,Male,20,Lucknow,Tier 2,Computer Science,2025,78.0,92.7,,9.8,4,Yes,1,4,No,1,C++,SQL,Advanced,Advanced,Advanced,90.4,89.1,87.3,68.4,86.2,Yes,86.6,8,5,1,Not Placed,,,,,
STU20262026,Female,22,Noida,Tier 2,Mechanical,2024,75.7,55.2,,5.19,1,No,0,2,No,1,C++,Cloud Basics,Beginner,Beginner,None,44.6,37.4,21.5,46.2,75.0,Yes,66.9,15,1,3,Not Placed,,,,,
STU20262027,Female,21,Mumbai,Tier 2,Electronics,2026,79.7,79.0,,7.59,1,No,0,5,No,3,Java,Excel,Intermediate,Advanced,Intermediate,46.8,63.0,32.5,74.6,77.5,No,55.9,12,2,0,Not Placed,,,,,
STU20262028,Male,21,Delhi,Tier 3,Electronics,2025,74.2,68.9,,6.11,2,Yes,2,4,Yes,2,Python,C++,None,None,Beginner,67.7,59.7,55.1,65.8,50.6,No,52.3,20,2,0,Not Placed,,,,,
STU20262029,Male,21,Faridabad,Tier 1,Data Science,2026,72.7,59.6,,6.34,0,No,0,2,No,4,Excel,Tableau,None,Beginner,Beginner,57.6,32.9,98,63.8,76.6,Yes,60.9,6,2,1,Not Placed,,,,,
STU20262030,Male,23,Noida,Tier 3,Mechanical,2026,79.3,79.1,77.0,8.19,1,No,0,4,Yes,3,Excel,Java,Advanced,Intermediate,Advanced,57.5,46.8,79.7,55.5,78.5,No,56.0,13,2,0,Not Placed,,,,,
STU20262031,Male,22,Bengaluru,Tier 3,Civil,2025,70.3,64.8,,6.56,1,No,0,3,No,4,C++,Java,None,None,Intermediate,64.4,77.7,52.3,59.1,75.6,No,48.4,20,1,1,Not Placed,,,,,
STU20262032,Female,21,Chandigarh,Tier 2,Computer Science,2024,79.2,66.9,,6.08,1,No,0,1,No,3,Python,Machine Learning,None,None,Intermediate,38.9,39.8,74.9,67.0,73.9,No,46.4,8,0,1,Not Placed,,,,,
STU20262033,Male,21,Mumbai,Tier 3,Civil,2025,81.9,72.8,73.8,7.03,3,Yes,3,3,No,1,SQL,C++,Intermediate,Intermediate,Intermediate,61.8,63.5,47.3,88.0,85.6,No,67.3,11,3,1,Not Placed,,,,,
STU20262034,Male,22,Chandigarh,Tier 2,Electrical,2025,54.5,43.4,,5.0,2,Yes,3,3,No,2,Java,Excel,None,None,None,52.5,46.7,53.6,57.4,54.4,No,80.7,19,2,1,Not Placed,,,,,
STU20262035,Male,22,Faridabad,Tier 2,Civil,2025,62.1,76.8,,7.59,1,No,0,2,No,3,Java,Power BI,Advanced,Advanced,Advanced,55.7,76.0,61.2,35.8,75.0,Yes,42.1,15,3,3,Placed,Tier 3,Data Analyst,3.96,Campus Drive,2026-04-08
STU20262036,Male,20,Noida,Tier 3,Mechanical,2026,69.3,56.1,,5.78,2,No,0,3,No,4,Excel,C++,Beginner,Beginner,Beginner,74.9,30.0,69.9,61.4,77.3,Yes,49.1,12,1,1,Not Placed,,,,,
STU20262037,Male,22,Delhi,Tier 3,Electrical,2026,85.7,92.3,,9.78,0,No,0,2,No,4,Power BI,SQL,Advanced,Advanced,Advanced,65.5,87.8,81.5,47.7,87.4,No,57.8,10,6,2,Placed,Tier 2,Business Analyst,6.54,Campus Drive,2026-04-07
STU20262038,Male,22,Mumbai,Tier 1,Mechanical,2025,66.2,64.6,74.2,6.85,2,Yes,3,6,Yes,4,SQL,Cloud Basics,Advanced,Intermediate,Intermediate,98,47.2,74.2,75.3,81.9,Yes,42.7,14,3,2,Placed,Tier 2,Product Analyst Intern,6.41,Campus Drive,2026-01-26
STU20262039,Female,21,Hyderabad,Tier 3,Civil,2026,61.4,57.6,,5.89,2,No,0,2,No,2,Power BI,C++,None,None,Beginner,79.1,48.0,60.1,58.6,65.7,Yes,82.9,17,1,2,Not Placed,,,,,
